% 
% 
@RELATION Gabor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE class {1-0, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9} 

@DATA 
12.386893337031896,0.1329614129218979,12.391057107082446,0.1330061069976403,12.391057107082448,0.1330061069976403,12.386893337031898,0.1329614129218979,12.391057107082448,0.1330061069976403,12.391057107082446,0.1330061069976403,12.80123804216698,0.13740900570666645,12.805541091375545,0.13745519481051044,12.805541091375545,0.13745519481051044,12.801238042166984,0.1374090057066664,12.805541091375545,0.13745519481051044,12.805541091375545,0.13745519481051044,12.789401803750735,0.137281955045885,12.793700874288179,0.13732810144251067,12.793700874288179,0.13732810144251065,12.789401803750737,0.13728195504588495,12.793700874288179,0.13732810144251065,12.793700874288179,0.13732810144251065,12.755864402265185,0.13692196322502162,12.760152199432909,0.13696798861284298,12.760152199432909,0.13696798861284293,12.755864402265185,0.13692196322502162,12.76015219943292,0.1369679886128429,12.76015219943292,0.1369679886128429,12.660525318226375,0.13589858964977689,12.664781067808725,0.13594427103752235,12.664781067808724,0.13594427103752235,12.660525318226375,0.13589858964977694,12.664781067808724,0.13594427103752235,12.664781067808724,0.13594427103752235,1-0
12.81409205142144,0.14175142683783626,12.818399421417919,0.1417990756170446,12.818399421417919,0.1417990756170446,12.814092051421431,0.14175142683783637,12.818399421417919,0.1417990756170446,12.818399421417919,0.1417990756170446,13.242726661259221,0.14649304780424932,13.24717811386806,0.1465422904471361,13.24717811386806,0.14654229044713613,13.242726661259221,0.14649304780424932,13.24717811386806,0.1465422904471361,13.24717811386806,0.14654229044713604,13.230482215094899,0.14635759788648234,13.234929551816236,0.14640679499879886,13.23492955181624,0.14640679499879886,13.230482215094899,0.14635759788648234,13.23492955181624,0.14640679499879886,13.234929551816236,0.14640679499879886,13.195788176960516,0.1459738071825783,13.200223851516759,0.14602287528625543,13.200223851516759,0.14602287528625546,13.195788176960516,0.1459738071825783,13.200223851516762,0.14602287528625538,13.200223851516762,0.14602287528625538,13.09716104215513,0.14488277888127626,13.101563563869906,0.14493148024320165,13.101563563869906,0.14493148024320165,13.09716104215513,0.14488277888127626,13.101563563869906,0.14493148024320165,13.101563563869906,0.14493148024320165,1-0
12.668217983824254,0.1393269645868291,12.672476319243858,0.13937379839952005,12.672476319243858,0.13937379839952005,12.668217983824235,0.13932696458682914,12.672476319243858,0.13937379839952005,12.672476319243858,0.13937379839952005,13.091973069322863,0.14398748667968472,13.096373847135792,0.1440358870952198,13.096373847135792,0.1440358870952199,13.091973069322865,0.14398748667968472,13.096373847135792,0.1440358870952198,13.096373847135792,0.1440358870952198,13.0798680124465,0.1438543534455643,13.084264721226813,0.1439027091092676,13.084264721226813,0.1439027091092675,13.0798680124465,0.1438543534455643,13.084264721226813,0.1439027091092676,13.084264721226813,0.1439027091092676,13.045568927028551,0.14347712695124007,13.049954106404334,0.14352535581281844,13.049954106404334,0.14352535581281844,13.045568927028551,0.14347712695124007,13.049954106404334,0.14352535581281844,13.049954106404334,0.14352535581281844,12.948064551547185,0.14240475918119533,12.952416955489449,0.14245262757363303,12.952416955489449,0.14245262757363303,12.948064551547185,0.14240475918119533,12.952416955489449,0.14245262757363303,12.952416955489449,0.14245262757363303,1-0
12.444018854948153,0.12973461974325706,12.4482018273535,0.12977822915439197,12.448201827353506,0.12977822915439188,12.444018854948153,0.1297346197432571,12.448201827353506,0.12977822915439183,12.448201827353504,0.1297782291543919,12.860274423060165,0.1340742754826522,12.864597316947131,0.1341193436395847,12.864597316947131,0.1341193436395847,12.860274423060167,0.13407427548265222,12.864597316947131,0.13411934363958453,12.864597316947131,0.1341193436395847,12.848383598620527,0.1339503081691096,12.852702495487614,0.1339953346552717,12.852702495487614,0.13399533465527166,12.848383598620531,0.13395030816911122,12.852702495487614,0.13399533465527164,12.852702495487614,0.13399533465527166,12.814691530312754,0.13359905286154353,12.818999101819971,0.133643961275619,12.818999101819971,0.13364396127561903,12.814691530312754,0.13359905286154353,12.818999101819973,0.13364396127561895,12.818999101819973,0.13364396127561898,12.718912764232197,0.13260051517514362,12.723188140357845,0.13264508793755794,12.723188140357845,0.1326450879375579,12.718912764232197,0.1326005151751436,12.723188140357845,0.13264508793755786,12.723188140357845,0.13264508793755786,1-0
11.828745076574755,0.14717785534868782,11.832721228879164,0.14722732818497683,11.832721228879164,0.14722732818497683,11.82874507657474,0.14717785534868552,11.832721228879164,0.14722732818497683,11.832721228879164,0.14722732818497683,12.224419581676056,0.15210099171691002,12.228528737277436,0.1521521194320483,12.228528737277436,0.1521521194320483,12.224419581676056,0.15210099171691008,12.228528737277436,0.15215211943204834,12.228528737277436,0.15215211943204834,12.213116679238563,0.15196035660057572,12.217222035446078,0.15201143704217326,12.217222035446078,0.15201143704217326,12.213116679238563,0.15196035660057572,12.217222035446078,0.15201143704217326,12.217222035446078,0.15201143704217326,12.181090459111411,0.1515618738906411,12.18518504992265,0.15161282038498275,12.18518504992265,0.1516128203849827,12.181090459111411,0.1515618738906411,12.18518504992265,0.15161282038498275,12.18518504992265,0.15161282038498275,12.090047314535575,0.15042907961059387,12.094111301812164,0.1504796453238341,12.094111301812164,0.1504796453238341,12.090047314535575,0.1504290796105938,12.094111301812164,0.1504796453238341,12.094111301812164,0.15047964532383393,1-0
12.730575392872634,0.13737920142910107,12.734854689311621,0.1374253805144384,12.734854689311634,0.13742538051443826,12.730575392872634,0.13737920142910107,12.734854689311632,0.1374253805144383,12.734854689311629,0.1374253805144383,13.156416349425493,0.14197457035325817,13.160838789409288,0.14202229414064274,13.160838789409288,0.14202229414064274,13.156416349425493,0.14197457035325817,13.160838789409288,0.14202229414064274,13.160838789409288,0.14202229414064274,13.144251707216473,0.14184329829517975,13.148670058138483,0.1418909779563528,13.148670058138483,0.14189097795635278,13.144251707216478,0.14184329829517975,13.148670058138483,0.14189097795635278,13.148670058138483,0.14189097795635278,13.109783789678483,0.14147134535195752,13.11419055444409,0.14151889998367653,13.11419055444409,0.14151889998367648,13.109783789678483,0.1414713453519576,13.114190554444102,0.1415188999836764,13.114190554444102,0.14151889998367637,13.011799463486323,0.14041396906931175,13.016173291486325,0.14046116827117702,13.016173291486325,0.14046116827117702,13.011799463486323,0.14041396906931175,13.016173291486325,0.14046116827117705,13.016173291486325,0.14046116827117705,1-0
13.11526425503177,0.1293214296725523,13.11967286201859,0.12936490019265168,13.11967286201859,0.12936490019265168,13.11526425503176,0.12932142967255236,13.11967286201859,0.12936490019265165,13.11967286201859,0.12936490019265162,13.553973151012546,0.1336472640999091,13.558529227014533,0.13369218871986502,13.558529227014533,0.13369218871986502,13.553973151012546,0.13364726409990912,13.558529227014533,0.13369218871986502,13.558529227014533,0.13369218871986502,13.541440921147336,0.1335236916082211,13.54599278452541,0.13356857469012365,13.54599278452541,0.13356857469012365,13.541440921147336,0.1335236916082212,13.54599278452541,0.13356857469012365,13.545992784525408,0.13356857469012362,13.505931462000298,0.13317355500902694,13.510471389114963,0.1332183203948889,13.510471389114963,0.1332183203948889,13.505931462000298,0.1331735550090269,13.510471389114963,0.1332183203948889,13.510471389114963,0.13321832039488893,13.404986273648438,0.13217819755206733,13.409492268723692,0.13222262835528215,13.409492268723692,0.13222262835528215,13.404986273648438,0.13217819755206733,13.409492268723692,0.13222262835528217,13.409492268723692,0.13222262835528217,1-0
13.258027961866032,0.12442879025712461,13.262484557903097,0.12447061614971881,13.2624845579031,0.12447061614971881,13.258027961866032,0.12442879025712458,13.2624845579031,0.12447061614971879,13.2624845579031,0.12447061614971881,13.701512339834261,0.12859096466249081,13.706118010132414,0.12863418964173873,13.706118010132414,0.1286341896417387,13.701512339834261,0.1285909646624908,13.706118010132414,0.1286341896417387,13.706118010132414,0.12863418964173873,13.688843692771911,0.1284720673096808,13.693445104590413,0.12851525232238956,13.693445104590413,0.12851525232238956,13.688843692771915,0.12847206730968072,13.693445104590413,0.12851525232238956,13.693445104590413,0.12851525232238953,13.652947702182008,0.12813517748737657,13.657537047807102,0.12817824925686144,13.657537047807102,0.12817824925686144,13.652947702182008,0.1281351774873766,13.657537047807104,0.12817824925686144,13.657537047807104,0.12817824925686144,13.550903694241253,0.12717747755661957,13.555458738466335,0.12722022740177868,13.555458738466335,0.12722022740177868,13.550903694241253,0.12717747755661957,13.555458738466335,0.12722022740177868,13.555458738466335,0.12722022740177868,1-0
13.078633262897075,0.13199333238008837,13.083029556624721,0.1320377010421321,13.083029556624721,0.1320377010421321,13.07863326289706,0.13199333238008842,13.083029556624725,0.13203770104213214,13.083029556624725,0.13203770104213217,13.516116842955398,0.13640854262665875,13.52066019381663,0.13645439543163476,13.52066019381663,0.13645439543163476,13.516116842955398,0.13640854262665875,13.52066019381663,0.13645439543163482,13.52066019381663,0.13645439543163485,13.503619615664727,0.1362824170107435,13.508158765667863,0.13632822741945047,13.508158765667863,0.13632822741945047,13.503619615664727,0.1362824170107435,13.508158765667863,0.13632822741945047,13.508158765667863,0.13632822741945047,13.468209334597024,0.1359250462591767,13.472736581674797,0.1359707365401317,13.472736581674797,0.13597073654013173,13.468209334597024,0.13592504625917673,13.472736581674795,0.13597073654013178,13.472736581674795,0.13597073654013178,13.367546086610838,0.13490912377837724,13.372039496421579,0.13495447256389145,13.372039496421579,0.13495447256389145,13.367546086610838,0.13490912377837724,13.372039496421579,0.13495447256389145,13.372039496421579,0.13495447256389148,1-0
12.817840451942574,0.1282765397926008,12.822149081938369,0.12831965908006435,12.82214908193838,0.1283196590800643,12.817840451942574,0.1282765397926008,12.822149081938376,0.1283196590800643,12.82214908193837,0.12831965908006435,13.246600446722816,0.13256742239003277,13.251053201478307,0.13261198402853422,13.251053201478307,0.13261198402853422,13.246600446722818,0.13256742239003277,13.251053201478307,0.13261198402853422,13.251053201478307,0.13261198402853422,13.234352418791747,0.13244484833801753,13.238801056455843,0.1324893687740851,13.238801056455843,0.1324893687740851,13.234352418791751,0.1324448483380175,13.238801056455843,0.1324893687740851,13.238801056455843,0.1324893687740851,13.199648231896969,0.13209754076870725,13.204085203984336,0.13214194445969307,13.204085203984336,0.13214194445969304,13.199648231896969,0.13209754076870725,13.204085203984352,0.13214194445969307,13.204085203984352,0.13214194445969307,13.100992246510367,0.13111022559009544,13.105396056058474,0.13115429740179074,13.105396056058474,0.13115429740179074,13.100992246510367,0.1311102255900955,13.105396056058474,0.13115429740179077,13.105396056058474,0.13115429740179071,1-0
