% 
% 
@RELATION HaralickColor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE class {1-0, 1-1, 2-0, 1-2, 2-1, 1-3, 1-4, 1-5, 2-4, 1-6, 2-5, 1-7, 2-6, 1-8, 2-7, 1-9, 2-9} 

@DATA 
0.061981121563363356,40.51075678472256,0.4637081050681964,6.402387075991018,28534.80395625378,0.06301426975039806,18.941776021824055,0.4846818841174411,5.968041610569685,4858.901616303792,0.0630088549784917,19.500216358590823,0.4758119453808151,5.979882763112051,4439.3660497303135,1-0
0.06628832554778794,41.857343228638655,0.48139168906892615,6.259578604325146,30612.748785505784,0.06705981835529949,18.200010827091322,0.48936728244458494,6.082190464754989,5081.670888675508,0.06707437640819153,18.831491087335195,0.47974416505449224,6.119802937934319,4635.644545176742,1-0
0.06944275361798345,45.85843084798213,0.4943713301690126,6.19402810808547,30185.547621206115,0.07009477259272909,19.248011965073932,0.49342655448417555,6.050170269604253,4828.542366436204,0.07007785811862323,19.409129688339522,0.4853901884927612,6.086778919665576,4470.025399104479,1-0
0.055322895176882686,39.50229253712598,0.46788590072016645,6.451447934323916,28664.870945595176,0.05661779909642013,15.5101168959207,0.4946670479520889,5.862554097192493,3869.0993209184335,0.05664222382647442,15.67802763563553,0.483374129060077,5.867380556156305,3488.41625625328,1-0
0.1019716175385187,41.9075443037972,0.5431623645600808,5.749740828159265,28212.064843910397,0.1026673993598762,15.497054085155156,0.5464589919394192,5.631847389885138,4789.419697129547,0.1026612246342221,15.732087456846688,0.5361785008859684,5.665469161423452,4389.414181950614,1-0
0.059919167472324474,38.41608264766957,0.49217129975524787,6.2889365362845355,30178.000011057342,0.06050214524329356,15.528966115506966,0.4977113277211402,6.058400282722556,5108.687184114103,0.060500387376581366,15.955558476380794,0.487816089034734,6.084262701282581,4685.964208443664,1-0
0.04752657924436156,43.50990129285596,0.46913279892573184,6.494453597848321,30986.928783369087,0.048081998230155854,17.33291338967931,0.4734399400017838,6.292409299357213,4860.644003534658,0.04809002176976324,17.97235710703685,0.4626717011917283,6.341291702103561,4435.088300372349,1-0
0.03515376949562018,43.8435849174989,0.42578255035295315,6.719995970835015,31556.435862474955,0.0362562416965474,17.606010414706137,0.45582067205102705,6.271877756683649,4706.251626035387,0.03624807713859091,17.627002948742195,0.44648157216457335,6.27771870737376,4269.187733389535,1-0
0.054426937206872264,45.085715689163564,0.45435402181184276,6.4523286315955755,30952.69660687584,0.055413721201443555,18.050326925805923,0.474712098744349,6.1111680483255135,4384.981722527386,0.05539470623954048,18.422798572223915,0.4662500398878774,6.140282501918665,3913.454154116547,1-0
0.054014564860110685,46.36676713980454,0.4530153625726548,6.501841354066654,30040.545877553006,0.054721024191133574,18.105885899052033,0.4628084496169033,6.153197571823289,4569.342666709642,0.054725274941124766,18.194525127418324,0.4557497739774692,6.166168263226434,4128.320035105501,1-0
0.04857181883854514,49.144382948111954,0.43739598352124304,6.577410906293111,32180.178562234203,0.04915748689546284,26.667072774528837,0.4401141707315407,6.456861111159376,4990.745092604659,0.049152704649711186,27.098046041028407,0.43258520434971615,6.505845536276973,4496.226295116891,1-0
0.04828566464463901,44.97826646522241,0.4375016963554026,6.558639702389954,31274.84391977712,0.04940275651225483,21.606759554585427,0.4555161693619565,6.1791712020625305,4631.20150684834,0.049423644463017086,21.73215824520152,0.44773765024876877,6.185027514405186,4177.691444456689,1-0
0.045883825141943335,41.86844792006021,0.4227307901021838,6.700599223534347,28566.54737782814,0.04693205737640539,21.291191484739773,0.4492591528450717,6.162589565102205,4443.163882068412,0.04696051087115558,21.429363527750436,0.443619420376107,6.139408453352372,4089.044017996953,1-0
0.04893396849526379,44.787935677917694,0.44574372901055104,6.574241123074531,31106.210833849575,0.04957696810165706,20.311653462816086,0.4529819104197517,6.297723509663443,4375.832076282085,0.04953957541639609,20.783714049814147,0.4445512332231987,6.3232515078665585,3889.4571084605827,1-0
0.044965394184329356,50.321142597165625,0.4546754529614372,6.535699404552853,32713.724551694155,0.04432724650258079,24.204991550760774,0.4354207750362791,6.564804975964945,6110.933305246129,0.044320733738931174,24.66871831535208,0.42764672381751423,6.588171187111218,5657.4030288293925,1-0
0.040915954986260036,48.88997078870511,0.4246238598759649,6.659786042866221,32549.94329127719,0.041731074651807414,23.67718956593059,0.4373010908290421,6.312269096267233,5036.770055297756,0.04176157711425733,23.149009634602823,0.43137625193365,6.304424065950642,4554.002023007823,1-0
